Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
8168-UQWWF,Female,48.0,No,2.0,Los Angeles,90042.0,0.0,11.0,None,Yes,27.57,Yes,Yes,Cable,18.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1105.4,0.0,0.0,303.27,1408.67,1.0
8169-SAEJD,Male,79.0,Yes,0.0,Lancaster,93535.0,10.0,69.0,Offer A,No,0.0,No,Yes,DSL,12.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.55,3952.65,0.0,40.0,0.0,3992.65,0.0
8173-RXAYP,Female,51.0,Yes,1.0,Mcarthur,96056.0,8.0,24.0,None,Yes,30.41,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,452.55,0.0,0.0,729.84,1182.39,0.0
8174-LNWMW,Female,52.0,No,0.0,Tustin,92782.0,0.0,31.0,None,Yes,26.16,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,689.35,0.0,0.0,810.96,1500.31,0.0
8174-TBVCF,Female,30.0,Yes,0.0,Stanton,90680.0,7.0,70.0,Offer A,Yes,26.47,Yes,Yes,DSL,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,94.8,6859.05,0.0,0.0,1852.9,8711.95,0.0
8178-EYZUO,Male,48.0,No,0.0,San Francisco,94105.0,0.0,46.0,None,Yes,15.78,Yes,Yes,Fiber Optic,3.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.7,4154.8,0.0,0.0,725.88,4880.68,1.0
8182-BJDSI,Female,56.0,No,0.0,Santa Ana,92705.0,0.0,28.0,Offer C,Yes,30.28,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0.0,847.84,3473.39,1.0
8182-PNAGI,Male,50.0,No,0.0,Pico Rivera,90660.0,0.0,12.0,None,Yes,46.58,No,Yes,DSL,26.0,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.25,593.75,0.0,120.0,558.96,1272.71,1.0
8183-ONMXC,Female,41.0,No,0.0,San Diego,92117.0,0.0,2.0,None,Yes,5.11,No,Yes,Fiber Optic,6.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-1.0,159.45,0.0,0.0,10.22,169.67,1.0
8184-WMOFI,Male,47.0,Yes,0.0,Fresno,93702.0,0.0,62.0,None,Yes,14.05,No,Yes,DSL,25.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,71.4,4487.3,0.0,0.0,871.1,5358.4,0.0
8185-UPYBR,Male,33.0,Yes,0.0,Hermosa Beach,90254.0,4.0,6.0,None,Yes,21.23,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,438.0,0.0,0.0,127.38,565.38,1.0
8189-HBVRW,Female,50.0,No,0.0,Los Angeles,90005.0,0.0,53.0,None,Yes,2.51,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.8,4921.2,0.0,60.0,133.03,5114.23,0.0
8190-ZTQFB,Male,50.0,No,0.0,Bieber,96009.0,0.0,41.0,None,No,0.0,No,Yes,Cable,8.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.35,2075.1,0.0,80.0,0.0,2155.1,0.0
8191-XWSZG,Female,57.0,No,0.0,Los Angeles,90018.0,0.0,52.0,Offer B,Yes,22.55,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,1022.95,0.0,0.0,1172.6,2195.55,0.0
8197-BFWVU,Female,62.0,Yes,0.0,Lake Isabella,93240.0,2.0,72.0,Offer A,Yes,1.72,Yes,Yes,Cable,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.25,6688.95,0.0,0.0,123.84,6812.79,0.0
8199-ZLLSA,Male,53.0,No,0.0,Tujunga,91042.0,0.0,67.0,None,Yes,22.66,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.35,7804.15,0.0,0.0,1518.22,9322.37,1.0
8200-KLNYW,Female,55.0,Yes,0.0,San Geronimo,94963.0,7.0,21.0,None,Yes,11.27,No,Yes,DSL,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,80.9,1714.95,0.0,60.0,236.67,2011.62,0.0
8200-LGKSR,Male,47.0,Yes,0.0,Azusa,91702.0,6.0,71.0,None,Yes,35.09,Yes,Yes,DSL,12.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,83.2,6126.1,0.0,0.0,2491.39,8617.49,0.0
8201-AAXCB,Male,55.0,Yes,3.0,Ontario,91764.0,1.0,25.0,None,Yes,25.87,Yes,Yes,Cable,76.0,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,60.35,1404.65,0.0,10.0,646.75,2061.4,0.0
8204-TIFGJ,Female,38.0,No,0.0,June Lake,93529.0,0.0,23.0,None,Yes,16.26,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,470.6,0.0,0.0,373.98,844.58,0.0
8204-YJCLA,Male,78.0,Yes,0.0,San Ysidro,92173.0,1.0,72.0,Offer A,No,0.0,No,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.8,4732.35,0.0,0.0,0.0,4732.35,0.0
8205-MQUGY,Male,39.0,Yes,3.0,Sacramento,95834.0,8.0,12.0,Offer D,Yes,9.58,No,Yes,Cable,57.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,0.0,80.0,114.96,766.11,0.0
8205-OTCHB,Male,51.0,No,0.0,Riverside,92506.0,0.0,22.0,Offer D,No,0.0,No,Yes,DSL,16.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,0.0,0.0,0.0,903.6,1.0
8205-VSLRB,Male,22.0,Yes,0.0,Greenview,96037.0,2.0,70.0,None,Yes,4.8,Yes,Yes,Cable,41.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,77.3,5498.2,26.87,0.0,336.0,5807.33,0.0
8207-DMRVL,Male,47.0,Yes,3.0,Yorba Linda,92886.0,1.0,72.0,None,Yes,21.89,Yes,Yes,Fiber Optic,58.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,114.55,8306.05,21.6,40.0,1576.08,9900.53,0.0
8207-VVMYB,Female,44.0,Yes,0.0,Clayton,94517.0,1.0,70.0,None,Yes,14.15,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,2006.95,0.0,0.0,990.5,2997.45,0.0
8208-EUMTE,Male,45.0,No,0.0,Villa Park,92861.0,0.0,16.0,None,No,0.0,No,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,54.85,916.15,0.0,0.0,0.0,916.15,0.0
8212-CRQXP,Female,20.0,Yes,0.0,Alviso,95002.0,1.0,22.0,None,Yes,45.1,No,Yes,Fiber Optic,41.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1706.45,0.0,50.0,992.2,2748.65,0.0
8212-DJRCH,Male,33.0,Yes,1.0,Newbury Park,91320.0,1.0,5.0,None,Yes,15.01,No,Yes,Fiber Optic,19.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.35,434.5,17.33,0.0,75.05,492.22,0.0
8213-TAZPM,Female,45.0,Yes,1.0,Lemon Grove,91945.0,5.0,69.0,Offer A,Yes,46.45,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,108.75,7493.05,0.0,100.0,3205.05,10798.1,0.0
8215-NGSPE,Female,63.0,Yes,1.0,Oxnard,93035.0,3.0,42.0,Offer B,Yes,3.14,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,833.55,0.0,0.0,131.88,965.43,0.0
8217-QYOHV,Male,27.0,No,0.0,Burbank,91505.0,0.0,5.0,Offer E,Yes,30.92,No,Yes,Cable,41.0,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,55.75,266.95,0.0,0.0,154.6,421.55,0.0
8218-FFJDS,Female,21.0,Yes,0.0,Georgetown,95634.0,6.0,72.0,None,Yes,15.35,Yes,Yes,DSL,41.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.4,6058.95,0.0,0.0,1105.2,7164.15,0.0
8219-VYBVI,Male,52.0,No,3.0,Rancho Santa Fe,92067.0,0.0,39.0,None,Yes,49.95,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1004.35,0.0,0.0,1948.05,2952.4,0.0
8221-EQDGL,Male,27.0,Yes,0.0,Alleghany,95910.0,4.0,35.0,None,Yes,25.32,No,Yes,DSL,30.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,61.0,2130.45,10.7,0.0,886.2,3005.95,0.0
8221-HVAYI,Male,60.0,Yes,0.0,Gustine,95322.0,0.0,35.0,Offer C,Yes,5.06,Yes,Yes,Cable,20.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,69.15,2490.15,0.0,0.0,177.1,2667.25,0.0
8224-DWCKX,Male,78.0,No,0.0,Burlingame,94010.0,0.0,12.0,None,Yes,43.4,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,73.3,828.05,0.0,0.0,520.8,1348.85,0.0
8224-IVVPA,Female,35.0,No,0.0,Caliente,93518.0,0.0,27.0,None,Yes,25.21,No,Yes,DSL,9.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.7,1652.95,0.0,0.0,680.67,2333.62,0.0
8224-KDLKN,Male,22.0,Yes,2.0,Sacramento,95825.0,3.0,72.0,Offer A,Yes,19.04,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1738.9,0.0,0.0,1370.88,3109.78,0.0
8224-UAXBZ,Female,55.0,Yes,0.0,Sacramento,95827.0,7.0,58.0,None,No,0.0,No,Yes,DSL,29.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,45.35,2540.1,4.08,0.0,0.0,2536.02,0.0
8225-BTJAU,Male,75.0,No,0.0,Stinson Beach,94970.0,0.0,10.0,Offer D,Yes,7.51,No,Yes,Fiber Optic,18.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0.0,75.1,868.65,1.0
8226-BXGES,Male,30.0,Yes,0.0,Gardena,90249.0,5.0,64.0,Offer B,Yes,13.8,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.45,5692.65,0.0,0.0,883.2,6575.85,0.0
8229-TNIQA,Female,36.0,No,0.0,Pasadena,91105.0,0.0,4.0,Offer E,Yes,39.9,No,Yes,Cable,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0.0,159.6,356.55,1.0
8231-BSWXX,Male,44.0,No,0.0,Mojave,93501.0,0.0,71.0,Offer A,Yes,41.34,Yes,Yes,Fiber Optic,10.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,79.05,5552.5,0.0,0.0,2935.14,8487.64,0.0
8232-UTFOZ,Male,24.0,No,0.0,Glendora,91740.0,0.0,69.0,None,Yes,7.18,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1399.35,0.0,0.0,495.42,1894.77,0.0
8234-GSZYK,Male,39.0,No,0.0,Albion,95410.0,0.0,43.0,None,Yes,28.9,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.45,1110.05,0.0,0.0,1242.7,2352.75,0.0
8237-ULIXL,Female,21.0,Yes,0.0,San Francisco,94116.0,1.0,72.0,Offer A,Yes,13.27,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1871.85,0.0,0.0,955.44,2827.29,0.0
8242-JSVBO,Male,22.0,No,0.0,Mountain Ranch,95246.0,0.0,7.0,None,Yes,26.76,No,Yes,DSL,46.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.65,322.5,0.0,0.0,187.32,509.82,0.0
8242-PDSGJ,Male,47.0,Yes,0.0,Chilcoot,96105.0,1.0,70.0,None,No,0.0,No,Yes,DSL,18.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,0.0,0.0,0.0,2692.75,0.0
8242-SOQUO,Female,73.0,No,0.0,Oakland,94619.0,0.0,5.0,Offer E,Yes,14.22,No,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,84.7,392.5,41.2,0.0,71.1,422.4,0.0
8245-UMPYT,Female,66.0,No,0.0,Lockwood,93932.0,0.0,16.0,None,Yes,32.11,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0.0,513.76,2047.76,1.0
8246-SHFGA,Male,24.0,No,0.0,Mount Shasta,96067.0,0.0,17.0,None,Yes,34.02,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,385.55,0.0,0.0,578.34,963.89,0.0
8249-THVEC,Male,38.0,Yes,3.0,Los Angeles,90041.0,3.0,51.0,None,Yes,37.63,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,997.75,0.0,0.0,1919.13,2916.88,0.0
8250-ZNGGW,Female,79.0,No,0.0,Rio Vista,94571.0,0.0,5.0,None,Yes,43.99,No,Yes,DSL,27.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,59.9,287.85,0.0,20.0,219.95,527.8,0.0
8258-GSTJK,Male,74.0,No,0.0,San Pedro,90732.0,0.0,3.0,None,Yes,48.34,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75,0.0,0.0,145.02,382.77,1.0
8259-NFJTV,Female,37.0,Yes,1.0,Flournoy,96029.0,8.0,7.0,None,No,0.0,No,Yes,Cable,17.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,0.0,0.0,0.0,246.6,0.0
8260-NGFNY,Female,29.0,No,0.0,Phelan,92371.0,0.0,1.0,None,No,0.0,No,Yes,DSL,73.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,25.2,25.2,0.0,0.0,0.0,25.2,1.0
8261-GWDBQ,Female,70.0,Yes,0.0,Corona,92880.0,1.0,60.0,None,Yes,4.06,Yes,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,116.05,6925.9,0.0,0.0,243.6,7169.5,0.0
8263-JQAIK,Male,66.0,No,0.0,Palmdale,93591.0,0.0,2.0,None,No,0.0,No,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0.0,0.0,47.5,1.0
8263-OKETD,Female,44.0,No,0.0,Caruthers,93609.0,0.0,20.0,None,Yes,22.75,Yes,Yes,Cable,11.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,68.9,1370.35,0.0,0.0,455.0,1825.35,0.0
8263-QMNTJ,Male,46.0,Yes,0.0,San Francisco,94104.0,2.0,72.0,Offer A,Yes,47.82,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,8425.3,0.0,0.0,3443.04,11868.34,0.0
8265-HKSOW,Female,35.0,Yes,2.0,Occidental,95465.0,1.0,72.0,None,Yes,17.89,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7658.3,0.0,0.0,1288.08,8946.38,0.0
8266-VBFQL,Male,55.0,No,0.0,Jamul,91935.0,0.0,4.0,None,Yes,31.92,No,Yes,Fiber Optic,4.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,0.0,0.0,127.68,484.33,0.0
8268-YDIXR,Male,45.0,Yes,0.0,Merced,95348.0,1.0,56.0,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0.0,2258.48,7512.43,0.0
8270-RKSAP,Male,30.0,No,0.0,Anaheim,92801.0,0.0,9.0,Offer E,Yes,40.71,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.5,597.9,0.0,0.0,366.39,964.29,0.0
8272-ONJLV,Male,57.0,No,0.0,San Diego,92123.0,0.0,12.0,Offer D,Yes,49.0,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1184.0,0.0,0.0,588.0,1772.0,0.0
8276-MQBYC,Male,70.0,No,0.0,Los Angeles,90028.0,0.0,51.0,Offer B,Yes,19.49,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0.0,993.99,5907.29,1.0
8280-MQRQN,Female,39.0,No,0.0,Arnold,95223.0,0.0,1.0,Offer E,Yes,23.7,No,Yes,Cable,17.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0.0,23.7,74.15,1.0
8290-YWKHZ,Female,69.0,Yes,0.0,Fallbrook,92028.0,1.0,32.0,None,Yes,33.74,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0.0,1079.68,3992.8,1.0
8292-ITGYJ,Female,48.0,Yes,1.0,Campo Seco,95226.0,7.0,45.0,Offer B,Yes,20.11,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1138.8,0.0,0.0,904.95,2043.75,0.0
8292-TYSPY,Male,55.0,No,0.0,Los Angeles,90048.0,0.0,19.0,Offer D,Yes,4.3,No,Yes,Cable,23.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,55.0,1046.5,0.0,30.0,81.7,1158.2,1.0
8295-FHIVV,Male,63.0,No,0.0,Paicines,95043.0,0.0,7.0,None,Yes,9.19,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,168.65,0.0,0.0,64.33,232.98,0.0
8295-KMENE,Female,33.0,Yes,1.0,Newhall,91321.0,0.0,59.0,None,Yes,13.27,Yes,Yes,DSL,15.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76.45,4519.5,30.22,0.0,782.93,5272.21,0.0
8305-VHZBZ,Male,55.0,No,0.0,San Diego,92154.0,0.0,1.0,None,Yes,13.27,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0.0,13.27,33.47,1.0
8311-UEUAB,Female,24.0,Yes,0.0,Rialto,92376.0,5.0,67.0,Offer A,Yes,1.36,Yes,Yes,DSL,82.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.5,5229.45,0.0,0.0,91.12,5320.57,0.0
8313-AFGBW,Male,55.0,Yes,0.0,Los Angeles,90008.0,10.0,47.0,Offer B,Yes,14.14,No,Yes,DSL,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,3522.65,0.0,0.0,664.58,4187.23,0.0
8313-KTIHG,Male,54.0,No,0.0,Thousand Palms,92276.0,0.0,4.0,None,Yes,37.7,No,Yes,DSL,2.0,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,61.3,249.4,0.0,10.0,150.8,410.2,0.0
8314-DPQHL,Male,61.0,No,0.0,Auberry,93602.0,0.0,9.0,None,No,0.0,No,Yes,DSL,14.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,50.8,463.6,0.0,0.0,0.0,463.6,0.0
8317-BVKSO,Male,27.0,No,0.0,Termo,96132.0,0.0,14.0,None,Yes,9.19,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.05,299.3,0.0,0.0,128.66,427.96,0.0
8318-LCNBW,Male,53.0,Yes,0.0,San Luis Obispo,93405.0,5.0,35.0,None,No,0.0,No,Yes,DSL,30.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,53.15,1930.9,0.0,0.0,0.0,1930.9,0.0
8319-QBEHW,Male,32.0,No,3.0,San Jose,95134.0,0.0,26.0,None,No,0.0,No,Yes,Cable,58.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.95,1023.75,0.0,0.0,0.0,1023.75,0.0
8325-QRPZR,Female,56.0,No,0.0,Benicia,94510.0,0.0,7.0,None,Yes,30.06,No,Yes,Fiber Optic,10.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,525.0,0.0,10.0,210.42,745.42,0.0
8327-LZKAS,Female,80.0,Yes,0.0,Pomona,91767.0,1.0,43.0,None,Yes,13.84,Yes,Yes,Cable,18.0,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,107.55,4533.9,0.0,140.0,595.12,5269.02,1.0
8327-WKMIE,Male,36.0,No,0.0,Le Grand,95333.0,0.0,37.0,None,Yes,34.37,No,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,785.75,0.0,0.0,1271.69,2057.44,0.0
8328-SKJNO,Male,61.0,No,1.0,Seeley,92273.0,0.0,23.0,None,No,0.0,No,Yes,DSL,19.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,0.0,0.0,0.0,947.4,0.0
8329-IBCTI,Female,50.0,No,0.0,Cotati,94931.0,0.0,1.0,Offer E,Yes,6.08,No,No,No,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0.0,6.08,25.73,1.0
8329-UTMVM,Male,76.0,No,0.0,Bakersfield,93313.0,0.0,27.0,Offer C,Yes,34.39,Yes,Yes,Fiber Optic,19.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.65,2964.0,0.0,0.0,928.53,3892.53,0.0
8332-OSJDW,Male,54.0,Yes,0.0,Los Angeles,90038.0,5.0,12.0,None,Yes,45.15,Yes,No,No,0.0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,26.4,314.95,0.0,0.0,541.8,856.75,0.0
8336-TAVKX,Female,68.0,Yes,0.0,Berry Creek,95916.0,10.0,72.0,None,Yes,15.82,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,5682.25,0.0,0.0,1139.04,6821.29,0.0
8337-UPOAQ,Male,71.0,Yes,0.0,Wrightwood,92397.0,0.0,10.0,None,Yes,16.88,Yes,Yes,Fiber Optic,24.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0.0,168.8,1083.1,1.0
8338-QIUNR,Male,23.0,Yes,0.0,Bakersfield,93304.0,8.0,72.0,None,Yes,6.09,Yes,Yes,DSL,41.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,66.5,4811.6,45.61,0.0,438.48,5204.47,0.0
8344-WFMFH,Male,34.0,No,2.0,Los Angeles,90008.0,0.0,9.0,Offer E,Yes,27.64,No,Yes,Cable,29.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,484.05,0.0,0.0,248.76,732.81,0.0
8347-GDTMP,Female,25.0,Yes,0.0,Ripon,95366.0,4.0,64.0,None,Yes,14.78,No,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,1225.65,0.0,0.0,945.92,2171.57,0.0
8348-HFYIV,Male,21.0,No,0.0,Oakland,94601.0,0.0,2.0,Offer E,No,0.0,No,Yes,DSL,51.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,90.35,0.0,0.0,0.0,90.35,1.0
8348-JLBUG,Male,77.0,Yes,0.0,North San Juan,95960.0,5.0,64.0,None,Yes,14.87,No,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,80.3,5017.7,0.0,0.0,951.68,5969.38,0.0
8357-EQXFO,Female,46.0,No,0.0,Union City,94587.0,0.0,7.0,Offer E,Yes,48.36,No,Yes,Fiber Optic,15.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,660.9,34.29,0.0,338.52,965.13,1.0
8361-LBRDI,Female,31.0,No,0.0,Saint Helena,94574.0,0.0,58.0,Offer B,Yes,38.62,Yes,No,No,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,1423.85,0.0,0.0,2239.96,3663.81,0.0
8361-LTMKD,Male,75.0,Yes,0.0,Fallbrook,92028.0,0.0,4.0,None,Yes,10.61,Yes,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20.0,42.44,369.04,1.0
8364-TRMMK,Female,51.0,No,0.0,San Jose,95132.0,0.0,3.0,Offer E,Yes,22.56,Yes,Yes,Cable,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.65,151.3,0.0,0.0,67.68,218.98,1.0
8372-JUXUI,Male,32.0,No,0.0,San Bernardino,92410.0,0.0,1.0,None,Yes,14.02,Yes,Yes,Fiber Optic,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0.0,14.02,88.37,1.0
